SUBJECT,OBJECT
http://ar.dbpedia.org/resource/%D8%B4%D9%84%D8%A7%D9%84%D8%A7%D8%AA_%D8%A5%D8%AC%D9%88%D8%A7%D8%B2%D9%88,http://ar.dbpedia.org/resource/شلالات_إجوازو
http://ar.dbpedia.org/resource/%D9%81%D9%8A%D8%B1%D8%AC%D9%8A%D9%86%D9%8A%D8%A7_%D8%A8%D9%8A%D8%AA%D8%B4%D8%8C_%D9%81%D9%8A%D8%B1%D8%AC%D9%8A%D9%86%D9%8A%D8%A7,http://ar.dbpedia.org/resource/فيرجينيا_بيتش،_فيرجينيا
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://az.dbpedia.org/resource/İquasu_(şəlalə)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://be.dbpedia.org/resource/Вадаспады_Ігуасу
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://bg.dbpedia.org/resource/Игуасу_(водопад)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://bn.dbpedia.org/resource/ইগুয়াসু_জলপ্রপাত
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://br.dbpedia.org/resource/Lammoù-dour_an_Iguazu
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ca.dbpedia.org/resource/Cascades_de_l'Iguaçú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://commons.dbpedia.org/resource/Iguazu_Falls
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://cs.dbpedia.org/resource/Iguaçu_(vodopády)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://cv.dbpedia.org/resource/Игуасу_(шарлаксем)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://cy.dbpedia.org/resource/Rhaeadrau_Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://da.dbpedia.org/resource/Iguazú-vandfaldene
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://dbpedia.org/resource/Iguazu_Falls
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://de.dbpedia.org/resource/Iguazú-Wasserfälle
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://el.dbpedia.org/resource/Καταρράκτες_Ιγκουασού
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://eo.dbpedia.org/resource/Iguacuo
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://es.dbpedia.org/resource/Cataratas_del_Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://et.dbpedia.org/resource/Iguaçu_joad
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://eu.dbpedia.org/resource/Iguazu_ur-jauziak
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://eu.dbpedia.org/resource/Iguazuko_ur-jauziak
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://fa.dbpedia.org/resource/آبشار_ایگواسو
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://fa.dbpedia.org/resource/آبشار_دیوساگو
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://fi.dbpedia.org/resource/Iguassun_putoukset
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://fr.dbpedia.org/resource/Chutes_d'Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://gl.dbpedia.org/resource/Cataratas_do_Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://he.dbpedia.org/resource/מפלי_איגואסו
http://ar.dbpedia.org/resource/شلالات_إجوازو,"http://hr.dbpedia.org/resource/Iguazú,_vodopadi"
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://hu.dbpedia.org/resource/Iguazú-vízesés
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://hy.dbpedia.org/resource/Իգուասու_(ջրվեժ)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://id.dbpedia.org/resource/Air_terjun_Iguazu
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://it.dbpedia.org/resource/Cascate_dell'Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ja.dbpedia.org/resource/イグアスの滝
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ka.dbpedia.org/resource/იგუასუ_(ჩანჩქერი)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ka.dbpedia.org/resource/იგუასუს_ჩანჩქერი
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://kn.dbpedia.org/resource/ಇಗುವಾಸ್ಸು_ಜಲಪಾತ
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ko.dbpedia.org/resource/이구아수_폭포
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://lt.dbpedia.org/resource/Igvasu_krioklys
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://lv.dbpedia.org/resource/Igvasu_ūdenskritums
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://mk.dbpedia.org/resource/Игуасу_(водопади)
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ms.dbpedia.org/resource/Air_Terjun_Iguazu
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://nl.dbpedia.org/resource/Watervallen_van_de_Iguaçu
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://no.dbpedia.org/resource/Iguazúfallene
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://pl.dbpedia.org/resource/Wodospad_Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://pnb.dbpedia.org/resource/اگوازو_آبشار
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://pt.dbpedia.org/resource/Cataratas_do_Iguaçu
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://rdf.freebase.com/ns/m.0cy6k
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ro.dbpedia.org/resource/Cascadele_de_pe_Iguazú
http://ar.dbpedia.org/resource/شلالات_إجوازو,http://ru.dbpedia.org/resource/Игуасу_(водопады)
