Entity,Label
http://ab.dbpedia.org/resource/Берлин,b
http://dbpedia.org/resource/Berlin,b
http://ace.dbpedia.org/resource/Berlin,b
http://af.dbpedia.org/resource/Berlyn,b
http://als.dbpedia.org/resource/Berlin,b
http://am.dbpedia.org/resource/በርሊን,b
http://an.dbpedia.org/resource/Berlín,b
http://ar.dbpedia.org/resource/برلين,b
http://arz.dbpedia.org/resource/بيرلين,b
http://ast.dbpedia.org/resource/Berlín,b
http://az.dbpedia.org/resource/Berlin,b
http://ba.dbpedia.org/resource/Берлин,b
http://bat-smg.dbpedia.org/resource/Berlīns,b
http://be-x-old.dbpedia.org/resource/Бэрлін,b
http://be.dbpedia.org/resource/Горад_Берлін,b
http://bg.dbpedia.org/resource/Берлин,b
http://bn.dbpedia.org/resource/বার্লিন,b
http://br.dbpedia.org/resource/Berlin,b
http://bs.dbpedia.org/resource/Berlin,b
http://ca.dbpedia.org/resource/Berlín,b
http://ckb.dbpedia.org/resource/بەرلین,b
http://cs.dbpedia.org/resource/Berlín,b
http://cv.dbpedia.org/resource/Берлин,b
http://cy.dbpedia.org/resource/Berlin,b
http://da.dbpedia.org/resource/Berlin,b
http://de.dbpedia.org/resource/Berlin,b
http://diq.dbpedia.org/resource/Berlin,b
http://el.dbpedia.org/resource/Βερολίνο,b
http://eo.dbpedia.org/resource/Berlino,b
http://es.dbpedia.org/resource/Berlín,b
http://et.dbpedia.org/resource/Berliin,b
http://eu.dbpedia.org/resource/Berlin,b
http://fa.dbpedia.org/resource/برلین,b
http://fi.dbpedia.org/resource/Berliini,b
http://fr.dbpedia.org/resource/Berlin,b
http://fy.dbpedia.org/resource/Berlyn,b
http://ga.dbpedia.org/resource/Beirlín,b
http://gd.dbpedia.org/resource/Berlin,b
http://gl.dbpedia.org/resource/Berlín,b
http://gl.dbpedia.org/resource/Berlín_-_Berlin,b
http://he.dbpedia.org/resource/ברלין,b
http://hi.dbpedia.org/resource/बर्लिन,b
http://hif.dbpedia.org/resource/Berlin,b
http://hr.dbpedia.org/resource/Berlin,b
http://ht.dbpedia.org/resource/Bèlen,b
http://hu.dbpedia.org/resource/Berlin,b
http://hy.dbpedia.org/resource/Բեռլին,b
http://ia.dbpedia.org/resource/Berlin,b
http://id.dbpedia.org/resource/Berlin,b
http://io.dbpedia.org/resource/Berlin,b
http://is.dbpedia.org/resource/Berlín,b
http://it.dbpedia.org/resource/Berlino,b
http://ja.dbpedia.org/resource/ベルリン,b
http://jv.dbpedia.org/resource/Berlin,b
http://ka.dbpedia.org/resource/ბერლინი,b
http://kk.dbpedia.org/resource/Берлин,b
http://kn.dbpedia.org/resource/ಬರ್ಲಿನ್,b
http://ko.dbpedia.org/resource/베를린,b
http://ku.dbpedia.org/resource/Berlîn,b
http://ky.dbpedia.org/resource/Берлин,b
http://la.dbpedia.org/resource/Berolinum,b
http://lb.dbpedia.org/resource/Berlin,b
http://lmo.dbpedia.org/resource/Berlin,b
http://lt.dbpedia.org/resource/Berlynas,b
http://lv.dbpedia.org/resource/Berlīne,b
http://mg.dbpedia.org/resource/Berlin,b
http://mk.dbpedia.org/resource/Берлин,b
http://ml.dbpedia.org/resource/ബെർലിൻ,b
http://mr.dbpedia.org/resource/बर्लिन,b
http://ms.dbpedia.org/resource/Berlin,b
http://my.dbpedia.org/resource/ဘာလင်မြို့,b
http://mzn.dbpedia.org/resource/برلین,b
http://nap.dbpedia.org/resource/Berlino,b
http://nds.dbpedia.org/resource/Berlin,b
http://ne.dbpedia.org/resource/बर्लिन,b
http://new.dbpedia.org/resource/बर्लिन,b
http://nl.dbpedia.org/resource/Berlijn,b
http://nn.dbpedia.org/resource/Berlin,b
http://no.dbpedia.org/resource/Berlin,b
http://oc.dbpedia.org/resource/Berlin,b
http://pl.dbpedia.org/resource/Berlin,b
http://pms.dbpedia.org/resource/Berlin,b
http://pnb.dbpedia.org/resource/برلن,b
http://pt.dbpedia.org/resource/Berlim,b
http://qu.dbpedia.org/resource/Berlin,b
http://ro.dbpedia.org/resource/Berlin,b
http://roa-rup.dbpedia.org/resource/Berlin,b
http://ru.dbpedia.org/resource/Берлин,b
http://scn.dbpedia.org/resource/Birlinu,b
http://sco.dbpedia.org/resource/Berlin,b
http://sh.dbpedia.org/resource/Berlin,b
http://simple.dbpedia.org/resource/Berlin,b
http://sk.dbpedia.org/resource/Berlín,b
http://sl.dbpedia.org/resource/Berlin,b
http://sq.dbpedia.org/resource/Berlini,b
http://sr.dbpedia.org/resource/Берлин,b
http://sv.dbpedia.org/resource/Berlin,b
http://sw.dbpedia.org/resource/Berlin,b
http://ta.dbpedia.org/resource/பெர்லின்,b
http://te.dbpedia.org/resource/బెర్లిన్,b
http://tg.dbpedia.org/resource/Берлин,b
http://th.dbpedia.org/resource/เบอร์ลิน,b
http://tl.dbpedia.org/resource/Berlin,b
http://tr.dbpedia.org/resource/Berlin,b
http://tt.dbpedia.org/resource/Берлин,b
http://uk.dbpedia.org/resource/Берлін,b
http://ur.dbpedia.org/resource/برلن,b
http://uz.dbpedia.org/resource/Berlin,b
http://vec.dbpedia.org/resource/Berlin,b
http://vi.dbpedia.org/resource/Berlin,b
http://vo.dbpedia.org/resource/Berlin,b
http://war.dbpedia.org/resource/Berlin,b
http://www.wikidata.org/entity/Q64,b
http://yi.dbpedia.org/resource/בערלין,b
http://yo.dbpedia.org/resource/Berlin,b
http://zh-min-nan.dbpedia.org/resource/Berlin,b
http://zh-yue.dbpedia.org/resource/柏林,b
http://zh.dbpedia.org/resource/柏林,b
http://af.dbpedia.org/resource/Jersey_City,j
http://an.dbpedia.org/resource/Jersey_City,j
http://ar.dbpedia.org/resource/جيرسي_سيتي,j
http://ast.dbpedia.org/resource/Jersey_City,j
http://bg.dbpedia.org/resource/Джърси_Сити,j
http://br.dbpedia.org/resource/Jersey_City,j
http://ca.dbpedia.org/resource/Jersey_City,j
http://cs.dbpedia.org/resource/Jersey_City,j
http://cy.dbpedia.org/resource/Dinas_Jersey,j
http://da.dbpedia.org/resource/Jersey_City_(New_Jersey),j
"http://dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://de.dbpedia.org/resource/Jersey_City,j
http://eo.dbpedia.org/resource/Jersey_City,j
http://es.dbpedia.org/resource/Jersey_City_(Nueva_Jersey),j
http://eu.dbpedia.org/resource/Jersey_City,j
http://fa.dbpedia.org/resource/جرزی_سیتی,j
http://fi.dbpedia.org/resource/Jersey_City,j
http://fr.dbpedia.org/resource/Jersey_City,j
"http://ga.dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://gl.dbpedia.org/resource/Jersey_City,j
http://he.dbpedia.org/resource/ג'רזי_סיטי,j
"http://hr.dbpedia.org/resource/Jersey_City,_New_Jersey",j
"http://ht.dbpedia.org/resource/Jersey_City,_New_Jersey",j
"http://ia.dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://is.dbpedia.org/resource/Jersey_City_(New_Jersey),j
http://it.dbpedia.org/resource/Jersey_City,j
http://ja.dbpedia.org/resource/ジャージーシティ,j
http://kk.dbpedia.org/resource/Джерсей_Сити_(Нью-Джерси),j
http://ko.dbpedia.org/resource/저지시티,j
http://mk.dbpedia.org/resource/Џерси_Сити_(Њу_Џерси),j
"http://mr.dbpedia.org/resource/जर्सी_सिटी,_न्यू_जर्सी",j
http://nl.dbpedia.org/resource/Jersey_City,j
http://no.dbpedia.org/resource/Jersey_City,j
http://pl.dbpedia.org/resource/Jersey_City,j
http://pt.dbpedia.org/resource/Jersey_City,j
"http://ro.dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://ru.dbpedia.org/resource/Джерси-Сити,j
"http://sco.dbpedia.org/resource/Jersey_Ceety,_New_Jersey",j
"http://simple.dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://sk.dbpedia.org/resource/Jersey_City,j
http://sr.dbpedia.org/resource/Џерзи_Сити,j
http://sv.dbpedia.org/resource/Jersey_City,j
"http://sw.dbpedia.org/resource/Jersey_City,_New_Jersey",j
"http://tr.dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://uk.dbpedia.org/resource/Джерсі-Сіті,j
http://vec.dbpedia.org/resource/Jersey_City,j
http://vi.dbpedia.org/resource/Thành_phố_Jersey,j
http://vo.dbpedia.org/resource/Jersey_City,j
"http://war.dbpedia.org/resource/Jersey_City,_New_Jersey",j
http://www.wikidata.org/entity/Q26339,j
http://zh-min-nan.dbpedia.org/resource/Jersey_City,j
http://zh.dbpedia.org/resource/泽西市,j
http://af.dbpedia.org/resource/Tirana,t
http://als.dbpedia.org/resource/Tirana,t
http://am.dbpedia.org/resource/ቲራና,t
http://an.dbpedia.org/resource/Tirana,t
http://ar.dbpedia.org/resource/تيرانا,t
http://arz.dbpedia.org/resource/تيرانا,t
http://az.dbpedia.org/resource/Tirana,t
http://bat-smg.dbpedia.org/resource/Tėrana,t
http://be-x-old.dbpedia.org/resource/Тырана,t
http://be.dbpedia.org/resource/Горад_Тырана,t
http://bg.dbpedia.org/resource/Тирана,t
http://bn.dbpedia.org/resource/তিরানা,t
http://br.dbpedia.org/resource/Tirana,t
http://bs.dbpedia.org/resource/Tirana,t
http://ca.dbpedia.org/resource/Tirana,t
http://ckb.dbpedia.org/resource/تیرانا,t
http://cs.dbpedia.org/resource/Tirana,t
http://cv.dbpedia.org/resource/Тирана,t
http://cy.dbpedia.org/resource/Tirana,t
http://da.dbpedia.org/resource/Tirana,t
http://dbpedia.org/resource/Tirana,t
http://de.dbpedia.org/resource/Tirana,t
http://el.dbpedia.org/resource/Τίρανα,t
http://eo.dbpedia.org/resource/Tirano,t
http://es.dbpedia.org/resource/Tirana,t
http://et.dbpedia.org/resource/Tirana,t
http://eu.dbpedia.org/resource/Tirana,t
http://fa.dbpedia.org/resource/تیرانا,t
http://fi.dbpedia.org/resource/Tirana,t
http://fr.dbpedia.org/resource/Tirana,t
http://fy.dbpedia.org/resource/Tirana,t
http://ga.dbpedia.org/resource/Tiorána,t
http://gd.dbpedia.org/resource/Tirana,t
http://gl.dbpedia.org/resource/Tirana,t
http://gl.dbpedia.org/resource/Tirana_-_Tiranë,t
http://he.dbpedia.org/resource/טירנה,t
http://hi.dbpedia.org/resource/तिराना,t
http://hif.dbpedia.org/resource/Tirana,t
http://hr.dbpedia.org/resource/Tirana,t
http://ht.dbpedia.org/resource/Tirana,t
http://hu.dbpedia.org/resource/Tirana,t
http://hy.dbpedia.org/resource/Տիրանա,t
http://ia.dbpedia.org/resource/Tirana,t
http://id.dbpedia.org/resource/Tirana,t
http://io.dbpedia.org/resource/Tirane,t
http://is.dbpedia.org/resource/Tírana,t
http://it.dbpedia.org/resource/Tirana,t
http://ja.dbpedia.org/resource/ティラナ,t
http://jv.dbpedia.org/resource/Tirana,t
http://ka.dbpedia.org/resource/ტირანა,t
http://kk.dbpedia.org/resource/Тирана,t
http://ko.dbpedia.org/resource/티라나,t
http://ku.dbpedia.org/resource/Tîrana,t
http://la.dbpedia.org/resource/Theranda,t
http://lb.dbpedia.org/resource/Tirana,t
http://lmo.dbpedia.org/resource/Tirana,t
http://lt.dbpedia.org/resource/Tirana,t
http://lv.dbpedia.org/resource/Tirāna,t
http://mg.dbpedia.org/resource/Tirana,t
http://mk.dbpedia.org/resource/Тирана,t
http://ml.dbpedia.org/resource/ടിറാന,t
http://mr.dbpedia.org/resource/तिराना,t
http://ms.dbpedia.org/resource/Tirana,t
http://nds.dbpedia.org/resource/Tirana,t
http://nl.dbpedia.org/resource/Tirana_(stad),t
http://nn.dbpedia.org/resource/Tirana,t
http://no.dbpedia.org/resource/Tirana,t
http://oc.dbpedia.org/resource/Tirana,t
http://pl.dbpedia.org/resource/Tirana,t
http://pms.dbpedia.org/resource/Tiran-a,t
http://pnb.dbpedia.org/resource/تیرانا,t
http://pt.dbpedia.org/resource/Tirana,t
http://qu.dbpedia.org/resource/Tirana,t
http://ro.dbpedia.org/resource/Tirana,t
http://roa-rup.dbpedia.org/resource/Tirana,t
http://ru.dbpedia.org/resource/Тирана,t
http://scn.dbpedia.org/resource/Tirana,t
http://sco.dbpedia.org/resource/Tirana,t
http://sh.dbpedia.org/resource/Tirana,t
http://simple.dbpedia.org/resource/Tirana,t
http://sk.dbpedia.org/resource/Tirana,t
http://sl.dbpedia.org/resource/Tirana,t
http://sq.dbpedia.org/resource/Tirana,t
http://sr.dbpedia.org/resource/Тирана,t
http://sv.dbpedia.org/resource/Tirana,t
http://sw.dbpedia.org/resource/Tirana,t
http://ta.dbpedia.org/resource/டிரானா,t
http://tg.dbpedia.org/resource/Тирана,t
http://th.dbpedia.org/resource/ติรานา,t
http://tl.dbpedia.org/resource/Tirana,t
"http://tr.dbpedia.org/resource/Tiran,_Arnavutluk",t
http://tt.dbpedia.org/resource/Тирана,t
http://uk.dbpedia.org/resource/Тирана,t
http://ur.dbpedia.org/resource/تیرانا,t
http://uz.dbpedia.org/resource/Tirana,t
http://vec.dbpedia.org/resource/Tirana,t
http://vi.dbpedia.org/resource/Tirana,t
http://vo.dbpedia.org/resource/Tirana,t
http://war.dbpedia.org/resource/Tirana,t
http://www.wikidata.org/entity/Q19689,t
http://yi.dbpedia.org/resource/טיראנא,t
http://yo.dbpedia.org/resource/Tirana,t
http://zh-min-nan.dbpedia.org/resource/Tirana,t
http://zh-yue.dbpedia.org/resource/地拉那,t
http://zh.dbpedia.org/resource/地拉那,t
http://ak.dbpedia.org/resource/Berlin,b
http://am.dbpedia.org/resource/%E1%89%A0%E1%88%AD%E1%88%8A%E1%8A%95,b
http://am.dbpedia.org/resource/%E1%89%B2%E1%88%AB%E1%8A%93,t
http://an.dbpedia.org/resource/Berl%C3%ADn,b
http://ang.dbpedia.org/resource/Berlin,b
http://ar.dbpedia.org/resource/%D8%A8%D8%B1%D9%84%D9%8A%D9%86,b
http://ar.dbpedia.org/resource/%D8%AA%D9%8A%D8%B1%D8%A7%D9%86%D8%A7,t
http://ar.dbpedia.org/resource/%D8%AC%D9%8A%D8%B1%D8%B3%D9%8A_%D8%B3%D9%8A%D8%AA%D9%8A,j
http://commons.dbpedia.org/resource/Berlin,b
http://rdf.freebase.com/ns/m.0156q,b
http://commons.dbpedia.org/resource/Tirana,t
http://rdf.freebase.com/ns/m.07m_f,t
http://be.dbpedia.org/resource/Джэрсі-Сіці,j
http://rdf.freebase.com/ns/m.0xn7q,j
http://ar.dbpedia.org/resource/غاسبيزيا,g
http://ca.dbpedia.org/resource/Gaspèsia,g
http://commons.dbpedia.org/resource/Gaspésie,g
http://dbpedia.org/resource/Gaspé_Peninsula,g
http://de.dbpedia.org/resource/Gaspésie,g
http://eo.dbpedia.org/resource/Duoninsulo_Gaspé,g
http://es.dbpedia.org/resource/Península_de_la_Gaspesia,g
http://et.dbpedia.org/resource/Gaspésie,g
http://fr.dbpedia.org/resource/Gaspésie,g
http://it.dbpedia.org/resource/Penisola_Gaspé,g
http://ja.dbpedia.org/resource/ガスペ半島,g
