Entity,Label
http://af.dbpedia.org/resource/Sacramento,s
http://an.dbpedia.org/resource/Sacramento_(California),s
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,s
http://ast.dbpedia.org/resource/Sacramento,s
http://az.dbpedia.org/resource/Sakramento,s
http://bat-smg.dbpedia.org/resource/Sakraments_(Kalifornėjė),s
http://be.dbpedia.org/resource/Горад_Сакрамента,s
http://bg.dbpedia.org/resource/Сакраменто,s
http://br.dbpedia.org/resource/Sacramento_(Kalifornia),s
http://bs.dbpedia.org/resource/Sacramento,s
http://ca.dbpedia.org/resource/Sacramento,s
http://cs.dbpedia.org/resource/Sacramento,s
http://cy.dbpedia.org/resource/Sacramento,s
http://da.dbpedia.org/resource/Sacramento,s
"http://dbpedia.org/resource/Sacramento,_California",s
http://de.dbpedia.org/resource/Sacramento,s
http://el.dbpedia.org/resource/Σακραμέντο_(Καλιφόρνια),s
http://eo.dbpedia.org/resource/Sakramento_(Kalifornio),s
http://es.dbpedia.org/resource/Sacramento_(California),s
http://et.dbpedia.org/resource/Sacramento,s
http://eu.dbpedia.org/resource/Sacramento,s
http://fa.dbpedia.org/resource/ساکرامنتو,s
http://fi.dbpedia.org/resource/Sacramento,s
http://fr.dbpedia.org/resource/Sacramento,s
http://fy.dbpedia.org/resource/Sakraminto_(Kalifornje),s
http://ga.dbpedia.org/resource/Sacramento,s
"http://gd.dbpedia.org/resource/Sacramento,_California",s
"http://gl.dbpedia.org/resource/Sacramento,_California",s
http://he.dbpedia.org/resource/סקרמנטו,s
"http://hi.dbpedia.org/resource/सैक्रामेण्टो,_कैलिफ़ोर्निया",s
"http://hr.dbpedia.org/resource/Sacramento,_Kalifornija",s
"http://ht.dbpedia.org/resource/Sacramento,_Kalifòni",s
http://hu.dbpedia.org/resource/Sacramento,s
http://hy.dbpedia.org/resource/Սակրամենտո,s
"http://ia.dbpedia.org/resource/Sacramento,_California",s
"http://id.dbpedia.org/resource/Sacramento,_California",s
"http://io.dbpedia.org/resource/Sacramento,_Kalifornia",s
http://is.dbpedia.org/resource/Sacramento,s
http://it.dbpedia.org/resource/Sacramento_(California),s
http://ja.dbpedia.org/resource/サクラメント_(カリフォルニア州),s
http://ka.dbpedia.org/resource/საკრამენტო,s
http://ko.dbpedia.org/resource/새크라멘토,s
http://ku.dbpedia.org/resource/Sacramento,s
http://la.dbpedia.org/resource/Sacramentum_(California),s
http://lb.dbpedia.org/resource/Sacramento_(Kalifornien),s
http://lmo.dbpedia.org/resource/Sacramento,s
http://lt.dbpedia.org/resource/Sakramentas_(Kalifornija),s
http://lv.dbpedia.org/resource/Sakramento,s
"http://mg.dbpedia.org/resource/Sacramento,_California",s
http://mk.dbpedia.org/resource/Сакраменто_(Калифорнија),s
http://mr.dbpedia.org/resource/साक्रामेंटो,s
"http://ms.dbpedia.org/resource/Sacramento,_California",s
http://nds.dbpedia.org/resource/Sacramento,s
"http://new.dbpedia.org/resource/सेक्रामेन्तो,_क्यालिफोर्निया",s
"http://new.dbpedia.org/resource/स्याक्रामेन्टो,_क्यालिफोर्निया",s
http://nl.dbpedia.org/resource/Sacramento_(Californië),s
http://nn.dbpedia.org/resource/Sacramento,s
http://no.dbpedia.org/resource/Sacramento,s
http://oc.dbpedia.org/resource/Sacramento,s
http://pl.dbpedia.org/resource/Sacramento,s
http://pnb.dbpedia.org/resource/ساکرامنٹو,s
http://pt.dbpedia.org/resource/Sacramento_(Califórnia),s
http://qu.dbpedia.org/resource/Sacramento_(California),s
"http://ro.dbpedia.org/resource/Sacramento,_California",s
http://ru.dbpedia.org/resource/Сакраменто_(Калифорния),s
http://scn.dbpedia.org/resource/Sacramento,s
"http://sco.dbpedia.org/resource/Sacramento,_Californie",s
http://sh.dbpedia.org/resource/Sacramento_(Kalifornija),s
"http://simple.dbpedia.org/resource/Sacramento,_California",s
http://sk.dbpedia.org/resource/Sacramento_(Kalifornia),s
http://sl.dbpedia.org/resource/Sacramento,s
http://sr.dbpedia.org/resource/Сакраменто,s
http://sv.dbpedia.org/resource/Sacramento,s
"http://sw.dbpedia.org/resource/Sacramento,_California",s
http://ta.dbpedia.org/resource/சேக்ரமெண்டோ,s
http://tg.dbpedia.org/resource/Сакраменто_(шаҳр),s
http://th.dbpedia.org/resource/แซคราเมนโต_(รัฐแคลิฟอร์เนีย),s
"http://tl.dbpedia.org/resource/Sacramento,_Kaliporniya",s
http://tr.dbpedia.org/resource/Sacramento,s
http://uk.dbpedia.org/resource/Сакраменто_(Каліфорнія),s
http://uz.dbpedia.org/resource/Sacramento_(California),s
http://vec.dbpedia.org/resource/Sacramento,s
"http://vi.dbpedia.org/resource/Sacramento,_California",s
http://vo.dbpedia.org/resource/Sacramento_(California),s
"http://war.dbpedia.org/resource/Sacramento,_California",s
http://www.wikidata.org/entity/Q18013,s
http://yi.dbpedia.org/resource/סאקראמענטא,s
http://yo.dbpedia.org/resource/Sacramento,s
"http://yo.dbpedia.org/resource/Sacramento,_California",s
http://zh-min-nan.dbpedia.org/resource/Sacramento,s
http://zh.dbpedia.org/resource/沙加緬度_(加利福尼亞州),s
http://am.dbpedia.org/resource/ሳክራመንቶ,s
http://ar.dbpedia.org/resource/%D8%A3%D8%AF%D8%A8_%D8%A7%D9%84%D8%BA%D9%85%D9%88%D8%B6,m
http://ar.dbpedia.org/resource/أدب_الغموض,m
http://ar.dbpedia.org/resource/%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D8%A7%D8%B1_%D8%A7%D9%84%D8%B3%D8%A8%D8%B9%D8%A9_%D8%A7%D9%84%D9%85%D9%82%D8%AF%D8%B3%D8%A9,m
http://ar.dbpedia.org/resource/الأسرار_السبعة_المقدسة,m
http://ar.dbpedia.org/resource/%D8%AF%D9%8A%D8%A7%D9%86%D8%A9_%D8%BA%D8%A7%D9%85%D8%B6%D8%A9,m
http://ar.dbpedia.org/resource/ديانة_غامضة,m
http://ar.dbpedia.org/resource/%D8%B3%D8%A7%D9%83%D8%B1%D8%A7%D9%85%D9%86%D8%AA%D9%88%D8%8C_%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7,s
http://dbpedia.org/resource/Mystery_fiction,m
http://de.dbpedia.org/resource/Mystery,m
http://es.dbpedia.org/resource/Misterio_(literatura),m
http://ja.dbpedia.org/resource/ミステリ,m
http://ko.dbpedia.org/resource/미스터리,m
http://nl.dbpedia.org/resource/Mystery,m
http://no.dbpedia.org/resource/Mysteriefortelling,m
http://rdf.freebase.com/ns/m.02n4kr,m
http://simple.dbpedia.org/resource/Mystery_fiction,m
http://th.dbpedia.org/resource/รหัสคดี,m
http://www.wikidata.org/entity/Q6585139,m
http://zh.dbpedia.org/resource/神秘小說,m
http://arz.dbpedia.org/resource/اسرار_الكنيسه_السبعه,m
http://bg.dbpedia.org/resource/Мистерия,m
http://bg.dbpedia.org/resource/Тайнство,m
http://ca.dbpedia.org/resource/Sagrament,m
http://cs.dbpedia.org/resource/Svátost,m
http://da.dbpedia.org/resource/Sakramente,m
http://dbpedia.org/resource/Sacrament,m
http://dbpedia.org/resource/Sacred_mysteries,m
http://de.dbpedia.org/resource/Sakrament,m
http://eo.dbpedia.org/resource/Sakramento,m
http://es.dbpedia.org/resource/Sacramento,m
http://et.dbpedia.org/resource/Sakrament,m
http://eu.dbpedia.org/resource/Sakramentu,m
http://fi.dbpedia.org/resource/Mysteeri,m
http://fi.dbpedia.org/resource/Sakramentti,m
http://fr.dbpedia.org/resource/Sacrement,m
http://he.dbpedia.org/resource/סקרמנט,m
http://hr.dbpedia.org/resource/Misterij,m
http://hr.dbpedia.org/resource/Sakrament,m
http://hu.dbpedia.org/resource/Szentség,m
http://hy.dbpedia.org/resource/Խորհուրդ,m
http://ia.dbpedia.org/resource/Sacramento,m
http://id.dbpedia.org/resource/Sakramen,m
http://io.dbpedia.org/resource/Sakramento,m
http://it.dbpedia.org/resource/Sacramento,m
http://ja.dbpedia.org/resource/サクラメント,m
http://ja.dbpedia.org/resource/神秘,m
http://ka.dbpedia.org/resource/საიდუმლონი,m
http://ko.dbpedia.org/resource/성사,m
http://la.dbpedia.org/resource/Sacramentum,m
http://lb.dbpedia.org/resource/Sakrament,m
http://lmo.dbpedia.org/resource/Sacrament,m
http://lt.dbpedia.org/resource/Sakramentas,m
http://mk.dbpedia.org/resource/Свети_тајни,m
http://ms.dbpedia.org/resource/Sakramen,m
http://nl.dbpedia.org/resource/Sacrament,m
http://nn.dbpedia.org/resource/Sakrament,m
http://no.dbpedia.org/resource/Sakrament,m
http://pl.dbpedia.org/resource/Sakrament,m
http://pt.dbpedia.org/resource/Mistério,m
http://pt.dbpedia.org/resource/Sacramento_(cristianismo),m
http://rdf.freebase.com/ns/m.06lcxh,m
http://ro.dbpedia.org/resource/Taină_(sacrament),m
http://ru.dbpedia.org/resource/Таинство,m
http://sh.dbpedia.org/resource/Svete_tajne,m
http://simple.dbpedia.org/resource/Sacrament,m
http://sk.dbpedia.org/resource/Sviatosť,m
http://sl.dbpedia.org/resource/Sveti_zakrament,m
http://sq.dbpedia.org/resource/Sakramenti,m
http://sr.dbpedia.org/resource/Свете_тајне,m
http://sv.dbpedia.org/resource/Sakrament,m
http://sw.dbpedia.org/resource/Sakramenti,m
http://th.dbpedia.org/resource/พิธีศักดิ์สิทธิ์,m
http://tl.dbpedia.org/resource/Sakramento,m
http://tr.dbpedia.org/resource/Sakrament,m
http://uk.dbpedia.org/resource/Таїнство,m
http://www.wikidata.org/entity/Q49703,m
http://zh.dbpedia.org/resource/聖禮,m
http://ar.dbpedia.org/resource/الرواية_الملغزة,m
http://ca.dbpedia.org/resource/Misteri_(desambiguació),m
http://dbpedia.org/resource/Mystery,m
http://de.dbpedia.org/resource/Mystery_(Begriffsklärung),m
