Entity,Label
http://af.dbpedia.org/resource/Madison,m
http://ar.dbpedia.org/resource/ماديسون،_ويسكنسن,m
http://ast.dbpedia.org/resource/Madison_(Wisconsin),m
http://bat-smg.dbpedia.org/resource/Madisons,m
http://bg.dbpedia.org/resource/Мадисън,m
http://br.dbpedia.org/resource/Madison_(Wisconsin),m
http://bs.dbpedia.org/resource/Madison_(Wisconsin),m
http://ca.dbpedia.org/resource/Madison_(Wisconsin),m
http://cs.dbpedia.org/resource/Madison,m
"http://cy.dbpedia.org/resource/Madison,_Wisconsin",m
http://da.dbpedia.org/resource/Madison_(Wisconsin),m
"http://dbpedia.org/resource/Madison,_Wisconsin",m
http://de.dbpedia.org/resource/Madison_(Wisconsin),m
http://el.dbpedia.org/resource/Μάντισον_(Ουισκόνσιν),m
http://eo.dbpedia.org/resource/Madison_(Viskonsino),m
http://es.dbpedia.org/resource/Madison_(Wisconsin),m
http://et.dbpedia.org/resource/Madison,m
http://eu.dbpedia.org/resource/Madison,m
http://fa.dbpedia.org/resource/مدیسن،_ویسکانسین,m
http://fi.dbpedia.org/resource/Madison_(Wisconsin),m
http://fr.dbpedia.org/resource/Madison_(Wisconsin),m
http://fy.dbpedia.org/resource/Madison_(Wiskonsin),m
"http://gl.dbpedia.org/resource/Madison,_Wisconsin",m
http://he.dbpedia.org/resource/מדיסון,m
http://hi.dbpedia.org/resource/मैडिसन,m
"http://hr.dbpedia.org/resource/Madison,_Wisconsin",m
"http://ht.dbpedia.org/resource/Madison,_Wisconsin",m
http://hy.dbpedia.org/resource/Մեդիսոն_(Վիսկոնսին),m
"http://ia.dbpedia.org/resource/Madison,_Wisconsin",m
"http://id.dbpedia.org/resource/Madison,_Wisconsin",m
"http://io.dbpedia.org/resource/Madison,_Wisconsin",m
http://it.dbpedia.org/resource/Madison_(Wisconsin),m
http://ja.dbpedia.org/resource/マディソン_(ウィスコンシン州),m
http://ka.dbpedia.org/resource/მედისონი_(უისკონსინი),m
http://ko.dbpedia.org/resource/매디슨_(위스콘신_주),m
http://ku.dbpedia.org/resource/Madison_(Wisconsin),m
http://la.dbpedia.org/resource/Madisonia,m
http://lmo.dbpedia.org/resource/Madison,m
http://lt.dbpedia.org/resource/Madisonas_(Viskonsinas),m
http://lv.dbpedia.org/resource/Medisona,m
"http://mg.dbpedia.org/resource/Madison,_Wisconsin",m
http://mk.dbpedia.org/resource/Медисон_(Висконсин),m
"http://mr.dbpedia.org/resource/मॅडिसन,_विस्कॉन्सिन",m
"http://ms.dbpedia.org/resource/Madison,_Wisconsin",m
http://nl.dbpedia.org/resource/Madison_(Wisconsin),m
http://nn.dbpedia.org/resource/Madison,m
http://no.dbpedia.org/resource/Madison_(Wisconsin),m
http://oc.dbpedia.org/resource/Madison_(Wisconsin),m
http://pl.dbpedia.org/resource/Madison,m
http://pms.dbpedia.org/resource/Madison,m
http://pt.dbpedia.org/resource/Madison_(Wisconsin),m
"http://ro.dbpedia.org/resource/Madison,_Wisconsin",m
http://ru.dbpedia.org/resource/Мадисон_(Висконсин),m
http://scn.dbpedia.org/resource/Madison_(Wisconsin),m
http://sh.dbpedia.org/resource/Madison_(Wisconsin),m
"http://simple.dbpedia.org/resource/Madison,_Wisconsin",m
http://sk.dbpedia.org/resource/Madison_(Wisconsin),m
http://sr.dbpedia.org/resource/Медисон_(Висконсин),m
"http://sv.dbpedia.org/resource/Madison,_Wisconsin",m
"http://sw.dbpedia.org/resource/Madison,_Wisconsin",m
http://ta.dbpedia.org/resource/மேடிசன்,m
"http://tl.dbpedia.org/resource/Madison,_Wisconsin",m
"http://tr.dbpedia.org/resource/Madison,_Wisconsin",m
http://uk.dbpedia.org/resource/Медісон_(Вісконсин),m
http://vec.dbpedia.org/resource/Madison_(Wisconsin),m
"http://vi.dbpedia.org/resource/Madison,_Wisconsin",m
http://vo.dbpedia.org/resource/Madison_(Wisconsin),m
"http://war.dbpedia.org/resource/Madison,_Wisconsin",m
http://www.wikidata.org/entity/Q43788,m
"http://zh-min-nan.dbpedia.org/resource/Madison,_Wisconsin",m
http://zh.dbpedia.org/resource/麦迪逊,m
http://af.dbpedia.org/resource/Xi'an,s
http://ar.dbpedia.org/resource/شيان,s
http://az.dbpedia.org/resource/Sian,s
http://be.dbpedia.org/resource/Горад_Сіянь,s
