Entity	Annotation	Status	Provenance
http://ar.dbpedia.org/resource/%D8%A8%D8%B1%D8%A7%D8%A8%D9%8A%D8%AA_%D8%8C_%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7	Pripyat_City	ER	Wikipedia
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	Error	ER	Link
http://az.dbpedia.org/resource/Pripyat	Pripyat_City	ER	Wikipedia
http://bat-smg.dbpedia.org/resource/Prėpetė	Pripyat_City	ER	Wikipedia
http://be-x-old.dbpedia.org/resource/Прыпяць_(горад)	Pripyat_City	ER	Wikipedia
http://be.dbpedia.org/resource/Горад_Прыпяць	Pripyat_City	ER	Wikipedia
http://bg.dbpedia.org/resource/Припят_(град)	Pripyat_City	ER	Wikipedia
http://bs.dbpedia.org/resource/Pripjat_(čvor)	Uncertain	ER	Wikipedia
http://ca.dbpedia.org/resource/Prýpiat	Pripyat_City	OK	Page
http://cs.dbpedia.org/resource/Pripjať_(město)	Pripyat_City	OK	Page
http://cy.dbpedia.org/resource/Pripyat	Pripyat_City	ER	Wikipedia
http://da.dbpedia.org/resource/Prypiat	Pripyat_River	ER	Wikipedia
http://dbpedia.org/resource/Pripyat	Pripyat_City	OK	Page
http://dbpedia.org/resource/Prypiat	Pripyat_City	OK	Page
http://de.dbpedia.org/resource/Prypjat_(Stadt)	Pripyat_City	ER	Wikipedia
http://eo.dbpedia.org/resource/Pripjat	Pripyat_City	OK	Page
http://es.dbpedia.org/resource/Prípiat	Pripyat_City	OK	Page
http://et.dbpedia.org/resource/Prõpjat	Pripyat_City	ER	Wikipedia
http://fa.dbpedia.org/resource/پریپیات	Pripyat_City	ER	Wikipedia
http://fa.dbpedia.org/resource/پریپیات،_اوکراین	Pripyat_City	ER	Wikipedia
http://fi.dbpedia.org/resource/Prypjat	Pripyat_City	ER	Wikipedia
http://fr.dbpedia.org/resource/Pripiat	Pripyat_City	OK	Page
http://he.dbpedia.org/resource/פריפיאט_(עיר)	Pripyat_City	ER	Wikipedia
http://hr.dbpedia.org/resource/Pripjat	Pripyat_City	ER	Wikipedia
http://hu.dbpedia.org/resource/Pripjaty	Uncertain	ER	Wikipedia
http://hy.dbpedia.org/resource/Պրիպյատ	Pripyat_City	ER	Wikipedia
http://id.dbpedia.org/resource/Pripyat,_Ukraina	Pripyat_City	OK	Page
http://it.dbpedia.org/resource/Pripjat'_(città)	Pripyat_City	ER	Wikipedia
http://it.dbpedia.org/resource/Pryp'jat'_(città)	Pripyat_City	ER	Wikipedia
http://ja.dbpedia.org/resource/プリピャチ	Pripyat_City	OK	Page
http://ka.dbpedia.org/resource/პრიპიატი	Pripyat_City	ER	Wikipedia
http://ka.dbpedia.org/resource/პრიპიატი_(ქალაქი)	Pripyat_City	ER	Wikipedia
http://ko.dbpedia.org/resource/프리피야티	Pripyat_City	OK	Page
http://lt.dbpedia.org/resource/Pripetė_(miestas)	Pripyat_City	ER	Wikipedia
http://lv.dbpedia.org/resource/Pripjata	Pripyat_City	ER	Wikipedia
http://mk.dbpedia.org/resource/Припјат	Pripyat_City	ER	Wikipedia
http://nl.dbpedia.org/resource/Prypjat_(stad)	Pripyat_City	OK	Page
http://nn.dbpedia.org/resource/Prypjat	Pripyat_City	ER	Wikipedia
http://no.dbpedia.org/resource/Pripjat	Pripyat_City	ER	Wikipedia
http://pl.dbpedia.org/resource/Prypeć_(miasto)	Pripyat_City	ER	Wikipedia
http://pt.dbpedia.org/resource/Pripyat	Pripyat_City	OK	Page
http://rdf.freebase.com/ns/m.02jyd3	Error	ER	Page
http://ro.dbpedia.org/resource/Pripiat	Pripyat_City	ER	Wikipedia
http://ro.dbpedia.org/resource/Prâpiați	Pripyat_City	ER	Wikipedia
http://ru.dbpedia.org/resource/Припять_(город)	Pripyat_City	ER	Wikipedia
http://simple.dbpedia.org/resource/Prypiat	Pripyat_City	ER	Wikipedia
http://sk.dbpedia.org/resource/Pripiať_(mesto)	Pripyat_City	ER	Wikipedia
http://sl.dbpedia.org/resource/Pripjat,_Ukrajina	Pripyat_City	ER	Wikipedia
http://sr.dbpedia.org/resource/Припјат	Pripyat_City	ER	Wikipedia
http://sv.dbpedia.org/resource/Pripjat_(stad)	Pripyat_City	ER	Wikipedia
http://tr.dbpedia.org/resource/Pripyat	Pripyat_City	ER	Wikipedia
http://uk.dbpedia.org/resource/Прип'ять_(місто)	Pripyat_City	ER	Wikipedia
http://vi.dbpedia.org/resource/Pripyat,_Ukraina	Pripyat_City	ER	Wikipedia
http://vi.dbpedia.org/resource/Prypiat,_Ukraina	Pripyat_City	ER	Wikipedia
http://war.dbpedia.org/resource/Pripyat	Pripyat_City	ER	Wikipedia
http://www.wikidata.org/entity/Q170456	Pripyat_City	OK	Page
http://zh.dbpedia.org/resource/普里皮亚季	Pripyat_City	ER	Wikipedia
http://ar.dbpedia.org/resource/بريبيات	Pripyat_City	ER	Wikipedia
http://ca.dbpedia.org/resource/Prípiat	Pripyat_City	OK	Page
http://eu.dbpedia.org/resource/Pripiat	Pripyat_City	OK	Page
http://hu.dbpedia.org/resource/Pripjaty_(Kijevi_terület)	Pripyat_City	ER	Wikipedia
http://nl.dbpedia.org/resource/Pripjat_(stad)	Pripyat_City	OK	Page
